ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_taken(min),distance
217E,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,25,4.596336792438924
7894,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,46,9.193520993944183
93CC,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,43,19.914686965545187
2BB2,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,11,6.128551257919138
1464,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,42,19.917359352866207
9B2,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,26,9.192881349038215
6A00,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,23,13.785027203355993
6FDA,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,23,3.0644871057616703
8B6E,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,26,16.852118690780628
BEA4,PUNERES07DEL02,18.546947,73.900626,18.676947,74.030626,22,19.91554755152054
406A,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,18,7.660348489150972
114B,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,39,16.853347148215086
20CB,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,38,13.789707457540985
3325,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,27,6.128850978538233
5653,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,54,16.852572769450653
1D46,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,36,6.128757701629757
1846,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,47,12.25659774869038
6372,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,17,4.59663204175947
82A8,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,23,12.25700312192057
217A,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,17,6.128249797982013
585E,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,26,6.12841937845769
22B9,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,37,19.914686965545187
1C51,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,31,12.257687886802879
C37,PUNERES07DEL03,18.546947,73.900626,18.576947,73.930626,29,4.596534542243907
7DB4,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,24,10.723989806656368
1F4B,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,33,13.789066440485813
92C6,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,33,6.128363939648455
A69A,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,49,10.724956120302584
3C55,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,16,6.127106344248052
6D22,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,28,6.128804224238058
BD10,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,16,10.72467208673564
8183,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,13,4.596576884051942
6B29,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,29,4.596439723177665
715F,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,36,13.785027203355993
913,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,25,7.660678233235288
12B3,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,25,19.917359352866207
A184,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,14,7.660895664241821
F6C,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,28,16.849904095492622
9066,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,27,3.0644638558352577
758D,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,25,3.063638579712219
BEC 5.00,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,30,16.852241972645785
212F,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,41,16.852118690780628
742B,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,28,6.128551257919138
8418,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,16,3.0643606844471907
AC8E,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,33,6.1288740968464825
BBC9,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,28,13.78848075238715
62DB,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,15,1.5323596444882273
5D3F,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,25,7.6596877195057695
2BA6,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,18,4.5967456266495255
684A,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,37,7.660205777239119
AEE0,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,26,3.064267071068136
3B85,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,27,9.192770952683546
57A9,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,17,4.5969260911847485
13F5,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,28,6.128846407056886
95C0,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,20,1.532276469519439
90F4,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,22,19.916194656540203
3D1F,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,23,6.128757701629757
1F8B,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,21,7.660692882261043
6A16,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,33,12.257118233178144
B605,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,19,3.0646768621690934
B710,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,18,9.192951167083441
5066,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,25,1.5321262845594088
667F,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,18,19.914688541860013
1EC4,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,40,12.257490517738452
CCF,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,23,12.254988311075596
3AB8,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,30,1.532234790495708
1F38,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,29,6.12918392293498
AFF7,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,21,10.72465156807538
46C2,PUNERES02DEL03,18.55144,73.804855,18.64144,73.894855,39,13.788282220013778
BE20,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,16,6.128639386843045
2BDF,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,30,6.128627670485152
6.3E+09,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,35,10.724960763776828
4D40,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,44,16.852118690780628
8FF1,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,41,19.915135664660593
57B9,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,24,12.256574293065658
2004,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,38,12.256927745913815
1A32,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,18,7.660348489150972
1479,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,53,19.916274899797408
8FF8,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,23,12.254988311075596
7AC2,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,19,7.66101794664148
9F8B,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,38,16.853347148215086
556D,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,39,16.849904095492622
2059,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,17,7.661331134220826
2B4C,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,23,9.19149730046093
8D5,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,23,9.192333207689474
3EE1,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,34,10.723264172167632
520C,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,15,19.916274899797408
15D6,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,26,9.19151681625338
3210,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,26,9.192496429758327
7D48,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,34,12.257490517738452
40A3,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,37,3.0640094555094217
43F2,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,24,13.7888461168452
3997,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,26,10.72465156807538
66D7,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,23,13.789707457540985
19BC,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,17,13.788852089943367
38DA,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,42,16.851371030914212
9C67,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,10,4.596439723177665
2CFD,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,29,1.5323596444882273
71AD,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,30,10.72504264384306
425C,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,23,6.127848457033505
1352,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,17,4.59663204175947
73DF,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,39,19.915135664660593
9F5F,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,29,9.193373039577208
6A90,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,27,19.915971082561146
79BB,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,34,7.660692882261043
89CF,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,22,3.064398872055142
1675,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,38,7.660582694185052
F26,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,36,3.0640094555094217
1175,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,29,6.128899374764089
8BC5,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,40,16.853347148215086
121A,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,27,4.5967456266495255
A25A,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,33,10.725453068738938
15FC,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,34,19.91296718928853
BBC8,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,36,13.788747286078188
4CB,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,23,10.72562572441868
7F98,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,29,1.5322647895213353
392E,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,28,3.0643606844471907
34A8,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,41,16.852118690780628
921B,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,23,7.660895664241821
A7E1,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,26,6.127835452844327
25EE,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,22,12.25701219409813
2F90,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,25,9.192770952683546
2676,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,27,4.596543327364382
850B,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,28,16.852572769450653
1030,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,28,13.789066440485813
1284,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,28,10.723989806656368
981E,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,43,19.917038235830073
88F3,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,35,19.91431676645955
5F4A,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,12,13.789485363023294
92A3,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,22,10.721987300671117
640A,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,22,3.0644871057616703
660F,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,38,16.85208641567295
9AB,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,13,7.661331134220826
73EE,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,27,4.596336792438924
44D,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,23,4.595393825646015
AB4F,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,16,1.5322647895213353
150F,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,12,9.192119121311745
35B6,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,24,9.192290417405088
677F,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,17,4.596951629499115
5.9E+09,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,19,13.788169484007305
8B0B,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,15,12.256046315965444
32EB,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,37,19.914686965545187
8E+82,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,38,4.59595027478907
3279,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,28,6.128846407056886
2156,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,29,7.66095172081025
7FEF,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,23,9.193093962702912
3DE1,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,27,10.725127399399225
5690,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,44,19.91059239709516
BC9B,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,29,6.128846407056886
7ADF,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,15,7.660582694185052
3C11,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,25,1.5322753274864631
161B,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,22,19.915971082561146
4C3C,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,12,9.19040310530244
45CA,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,52,6.127835452844327
AEB1,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,27,12.256421318543588
8659,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,31,16.85361872985359
4AF6,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,31,12.256421318543588
5529,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,21,7.659703978703409
9B46,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,22,3.0645104714747093
B3AA,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,32,10.724879289478304
6F20,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,14,13.788169484007305
6B76,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,12,1.5322753274864631
38BD,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,32,16.852444613264275
A180,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,18,16.851371030914212
558B,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,29,1.5322531674035038
6E+77,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,35,10.725127399399225
9DB,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,12,6.127106344248052
4A41,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,24,6.1288740968464825
8A9F,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,31,16.85256546543028
6390,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,24,1.5322236104030795
459A,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,16,9.192496429758327
811E,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,31,16.851371030914212
BD2B,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,17,4.596738270616882
8D01,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,19,1.5321262845594088
2ADA,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,29,12.254988311075596
A207,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,39,13.78848075238715
BB5F,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,30,3.064210028101302
5F94,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,18,16.852444613264275
52CD,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,25,4.596477246826326
63CB,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,28,13.789707457540985
1057,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,22,1.5322885596942126
142C,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,34,6.128551257919138
6FAD,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,32,13.78666969363518
ABE7,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,28,6.128363939648455
AEAC,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,39,12.256927745913815
498C,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,23,12.257118233178144
3141,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,20,3.0643606844471907
AB3D,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,24,9.193014472266961
8BEE,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,13,4.595940524023754
11F2,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,16,10.724430107278945
7976,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,40,13.789630729980562
3E3A,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,44,12.257118233178144
9B49,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,30,19.915298664494234
8.8E+05,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,12,19.915731481294102
B9AE,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,36,10.72467208673564
9FEC,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,17,10.72467208673564
5657,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,34,4.5969260911847485
B459,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,13,1.5320260227341909
28B7,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,39,19.916194656540203
3B04,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,17,16.852688970823085
3AC0,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,32,9.192703790075944
8B14,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,37,16.851875921653388
85BD,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,23,1.5321262845594088
5A0A,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,25,6.12841937845769
6744,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,15,3.0644857806760535
1371,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,35,13.788957415778517
54B0,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,24,3.0646598407974865
5C6,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,13,4.596576884051942
60F7,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,15,3.064267071068136
ABC3,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,16,13.7884543583669
6D5A,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,25,7.660678233235288
AF4,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,30,7.661331134220826
4FF3,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,15,4.5967456266495255
86EF,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,39,16.852241972645785
8921,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,31,10.72414547103075
2E5B,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,18,16.849904095492622
488E,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,31,16.85352490584544
5302,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,37,12.257619701209578
B024,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,19,3.064404727369966
BBD 1.00,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,27,12.256046315965444
94A6,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,48,9.193469879776632
5EF7,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,36,19.915585713443292
6250,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,18,1.5323511358881128
5AE8,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,22,3.0646768621690934
12D5,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,16,1.5324173514302288
985D,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,31,13.78666969363518
2DCE,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,53,16.851359915661256
905,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,33,12.257619701209578
3DA7,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,31,10.724879289478304
8C7A,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,20,19.916432533839362
3FAC,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,14,9.192881349038215
2CF5,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,34,6.128899374764089
AAF5,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,29,7.66095172081025
2843,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,28,1.5322531674035038
9C2D,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,20,1.5320227740641719
2BC1,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,20,16.852241972645785
7A93,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,54,12.257619701209578
2B30,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,25,6.128846407056886
AE9B,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,19,3.064398872055142
7541,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,36,16.85270156392274
9719,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,22,1.5323511358881128
95F9,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,21,12.256046315965444
78D9,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,45,10.72414547103075
4358,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,25,13.787860239172547
BCA,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,17,1.532276469519439
3708,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,38,16.847895631642253
CDF 3.00,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,21,12.256927745913815
